folder_id,type,language,ambiente_clima,lavoro_economia,costo_vita,salute_welfare,istruzione_formazione,uguaglianza_genere,difesa_sicurezza,immigrazione,democrazia_legalita,abitazione,keywords,sentiment,propaganda
2026-01-18_001,video,it,4,1,1,1,1,1,1,1,1,1,Rigopiano;tragedia;memoria;ambiente,negative,none
2026-01-18_002,video,it,1,2,1,1,1,1,2,3,2,1,campo nomadi;furto;rapinatore;solidarietà;difesa;legalità,negative,high
2026-01-19_001,video,it,3,1,1,1,1,1,1,1,1,1,Ponte Manzoni;infrastrutture;Olimpiadi;traffico;inquinamento;investimento,positive,medium
2026-01-19_002,image,it,1,1,1,1,1,1,5,5,3,1,Decreto Sicurezza;espulsioni;marranza;zone rosse;sanzioni;Forze dell'Ordine;rimpatri,positive,high
2026-01-19_003,image,it,1,1,1,1,1,1,1,1,1,1,Maestro di eleganza;genio italiano;stile;creatività;protagonista,neutral,none
2026-01-19_004,video,it,1,1,1,1,1,1,5,1,3,1,legittima difesa;difesa di sé;rapinatori;ladri;sicurezza,positive,low
2026-01-19_005,image,it,1,1,1,1,1,1,1,1,1,1,André Ventura;Chega;elezioni presidenziali;Portogallo;Patrioti,positive,low
2026-01-19_006,video,it,1,1,1,1,1,1,1,1,1,1,tragedia;Spagna;soccorritori;sostegno;solidarietà,neutral,none
2026-01-20_001,video,it,1,3,4,1,1,2,4,3,4,5,riqualificazione;abitazioni;legalità;abusivi;sicurezza;prezzi calmierati;fondi,positive,medium
2026-01-20_003,video,it,1,1,1,1,3,1,5,4,3,3,Decreto Sicurezza;sicurezza;scuole;controlli polizia;immobili occupati;rispetto leggi;forze dell'ordine,negative,high
2026-01-20_004,video,it,1,1,1,1,1,1,3,5,4,1,Decreto Sicurezza;tolleranza zero;leggi;immigrazione;FUORI,negative,high
2026-01-20_005,image,it,1,1,1,1,1,1,4,1,4,1,Polizia Locale;sicurezza;legalità;cittadini;divisa,positive,low
2026-01-21_001,video,it,1,4,1,1,1,1,1,1,1,1,Olimpiadi;infrastrutture;investimenti;PIL nazionale;Lombardia;riutilizzo,positive,low
2026-01-21_002,image,it,1,4,1,1,1,1,1,1,1,1,Milano Cortina 2026;infrastrutture;investimento;occupati;sviluppo territoriale,positive,medium
2026-01-21_003,image,it,1,1,1,1,1,1,2,1,2,1,disprezzo;multa;galera;innocente;morte;volo,negative,high
